time,open,high,low,close,vwap,volume,count,tb,tq,qv
2026-04-08 15:30:00+00:00,1.3553,1.3553,1.3553,1.3553,1.3553,12.2,1,,,
2026-04-08 15:45:00+00:00,1.3547,1.3547,1.3547,1.3547,1.3547,9.2,1,,,
2026-04-08 16:00:00+00:00,1.357,1.3575,1.357,1.3575,1.3575,3957.0,3,,,
2026-04-08 16:15:00+00:00,1.3575,1.3575,1.3575,1.3575,1.3575,0.0,0,,,
2026-04-08 16:30:00+00:00,1.3575,1.3575,1.3575,1.3575,1.3575,0.0,0,,,
2026-04-08 16:45:00+00:00,1.3575,1.3575,1.3575,1.3575,1.3575,0.0,0,,,
2026-04-08 17:00:00+00:00,1.3575,1.3575,1.3575,1.3575,1.3575,0.0,0,,,
2026-04-08 17:15:00+00:00,1.3586,1.3586,1.3586,1.3586,1.3586,13.2,1,,,
2026-04-08 17:30:00+00:00,1.3586,1.3586,1.3586,1.3586,1.3586,0.0,0,,,
2026-04-08 17:45:00+00:00,1.3586,1.3586,1.3586,1.3586,1.3586,0.0,0,,,
2026-04-08 18:00:00+00:00,1.3613,1.3613,1.3592,1.3592,1.3592,169.5,2,,,
2026-04-08 18:15:00+00:00,1.3592,1.3592,1.3592,1.3592,1.3592,0.0,0,,,
2026-04-08 18:30:00+00:00,1.3592,1.3592,1.3592,1.3592,1.3592,0.0,0,,,
2026-04-08 18:45:00+00:00,1.35,1.35,1.35,1.35,1.35,400.0,1,,,
2026-04-08 19:00:00+00:00,1.3481,1.3485,1.3481,1.3485,1.3485,1669.8,2,,,
2026-04-08 19:15:00+00:00,1.3485,1.3485,1.3485,1.3485,1.3485,0.0,0,,,
2026-04-08 19:30:00+00:00,1.3485,1.3485,1.3485,1.3485,1.3485,0.0,0,,,
2026-04-08 19:45:00+00:00,1.3485,1.3485,1.3485,1.3485,1.3485,141.8,1,,,
2026-04-08 20:00:00+00:00,1.3527,1.3527,1.3527,1.3527,1.3527,113.9,1,,,
2026-04-08 20:15:00+00:00,1.3527,1.3527,1.3527,1.3527,1.3527,0.0,0,,,
2026-04-08 20:30:00+00:00,1.3527,1.3527,1.3527,1.3527,1.3527,0.0,0,,,
2026-04-08 20:45:00+00:00,1.3527,1.3527,1.3527,1.3527,1.3527,0.0,0,,,
2026-04-08 21:00:00+00:00,1.3527,1.3527,1.3527,1.3527,1.3527,0.0,0,,,
2026-04-08 21:15:00+00:00,1.3527,1.3527,1.3527,1.3527,1.3527,0.0,0,,,
2026-04-08 21:30:00+00:00,1.3527,1.3527,1.3527,1.3527,1.3527,0.0,0,,,
2026-04-08 21:45:00+00:00,1.3527,1.3527,1.3527,1.3527,1.3527,0.0,0,,,
2026-04-08 22:00:00+00:00,1.3527,1.3527,1.3527,1.3527,1.3527,700.0,1,,,
2026-04-08 22:15:00+00:00,1.3527,1.3527,1.3527,1.3527,1.3527,0.0,0,,,
2026-04-08 22:30:00+00:00,1.3527,1.3527,1.3527,1.3527,1.3527,0.0,0,,,
2026-04-08 22:45:00+00:00,1.3451,1.3451,1.3451,1.3451,1.3451,84.0,1,,,
2026-04-08 23:00:00+00:00,1.343,1.343,1.343,1.343,1.343,15.7,1,,,
2026-04-08 23:15:00+00:00,1.3449,1.3449,1.34,1.342,1.342,2520.5,6,,,
2026-04-08 23:30:00+00:00,1.3405,1.3405,1.3405,1.3405,1.3405,429.9,1,,,
2026-04-08 23:45:00+00:00,1.3405,1.3405,1.3405,1.3405,1.3405,0.0,0,,,
2026-04-09 00:00:00+00:00,1.3423,1.3428,1.34,1.34,1.34,680834.0,347,,,
2026-04-09 00:15:00+00:00,1.34,1.34,1.3386,1.3386,1.3386,94502.1,161,,,
2026-04-09 00:30:00+00:00,1.3386,1.3386,1.3386,1.3386,1.3386,0.0,0,,,
2026-04-09 00:45:00+00:00,1.3386,1.3386,1.3386,1.3386,1.3386,0.0,0,,,
2026-04-09 01:00:00+00:00,1.3347,1.3347,1.331,1.331,1.331,735.3,5,,,
2026-04-09 01:15:00+00:00,1.3281,1.3281,1.328,1.328,1.328,40.0,2,,,
2026-04-09 01:30:00+00:00,1.3266,1.3271,1.3266,1.3271,1.3271,1515.7,3,,,
2026-04-09 01:45:00+00:00,1.3306,1.3339,1.3306,1.3339,1.3339,1125.9,2,,,
2026-04-09 02:00:00+00:00,1.3358,1.3358,1.3358,1.3358,1.3358,84.6,1,,,
2026-04-09 02:15:00+00:00,1.3358,1.3358,1.3358,1.3358,1.3358,0.0,0,,,
2026-04-09 02:30:00+00:00,1.3334,1.3334,1.3334,1.3334,1.3334,50.0,1,,,
2026-04-09 02:45:00+00:00,1.3334,1.3334,1.3334,1.3334,1.3334,0.0,0,,,
2026-04-09 03:00:00+00:00,1.3334,1.3334,1.3334,1.3334,1.3334,0.0,0,,,
2026-04-09 03:15:00+00:00,1.3363,1.3363,1.3303,1.3303,1.3303,1105.8,9,,,
2026-04-09 03:30:00+00:00,1.3308,1.3308,1.33,1.33,1.33,2607.5,2,,,
2026-04-09 03:45:00+00:00,1.33,1.33,1.33,1.33,1.33,0.0,0,,,
2026-04-09 04:00:00+00:00,1.329,1.329,1.3282,1.3282,1.3282,3877.4,2,,,
2026-04-09 04:15:00+00:00,1.3282,1.3282,1.3282,1.3282,1.3282,0.0,0,,,
2026-04-09 04:30:00+00:00,1.3282,1.3282,1.3282,1.3282,1.3282,0.0,0,,,
2026-04-09 04:45:00+00:00,1.3312,1.3319,1.3312,1.3319,1.3319,7500.0,6,,,
2026-04-09 05:00:00+00:00,1.3319,1.3319,1.3319,1.3319,1.3319,0.0,0,,,
2026-04-09 05:15:00+00:00,1.3344,1.3344,1.334,1.334,1.334,3829.0,2,,,
2026-04-09 05:30:00+00:00,1.334,1.334,1.334,1.334,1.334,0.0,0,,,
2026-04-09 05:45:00+00:00,1.334,1.334,1.334,1.334,1.334,0.0,0,,,
2026-04-09 06:00:00+00:00,1.334,1.334,1.334,1.334,1.334,0.0,0,,,
2026-04-09 06:15:00+00:00,1.334,1.334,1.334,1.334,1.334,0.0,0,,,
2026-04-09 06:30:00+00:00,1.3271,1.3271,1.3271,1.3271,1.3271,3842.8,2,,,
2026-04-09 06:45:00+00:00,1.3271,1.3271,1.3271,1.3271,1.3271,0.0,0,,,
2026-04-09 07:00:00+00:00,1.3271,1.3271,1.3271,1.3271,1.3271,0.0,0,,,
2026-04-09 07:15:00+00:00,1.3271,1.3271,1.3271,1.3271,1.3271,0.0,0,,,
2026-04-09 07:30:00+00:00,1.3328,1.333,1.3328,1.333,1.333,500.0,2,,,
2026-04-09 07:45:00+00:00,1.333,1.333,1.333,1.333,1.333,0.0,0,,,
2026-04-09 08:00:00+00:00,1.3315,1.3315,1.3315,1.3315,1.3315,3755.1,4,,,
2026-04-09 08:15:00+00:00,1.3315,1.3315,1.3315,1.3315,1.3315,0.0,0,,,
2026-04-09 08:30:00+00:00,1.3315,1.3315,1.3315,1.3315,1.3315,0.0,0,,,
2026-04-09 08:45:00+00:00,1.3315,1.3315,1.3315,1.3315,1.3315,0.0,0,,,
2026-04-09 09:00:00+00:00,1.3346,1.3346,1.3346,1.3346,1.3346,4.5,1,,,
2026-04-09 09:15:00+00:00,1.3346,1.3346,1.3346,1.3346,1.3346,0.0,0,,,
2026-04-09 09:30:00+00:00,1.3346,1.3346,1.3346,1.3346,1.3346,0.0,0,,,
2026-04-09 09:45:00+00:00,1.3346,1.3346,1.3346,1.3346,1.3346,0.0,0,,,
2026-04-09 10:00:00+00:00,1.3346,1.3346,1.3346,1.3346,1.3346,0.0,0,,,
2026-04-09 10:15:00+00:00,1.3346,1.3346,1.3346,1.3346,1.3346,0.0,0,,,
2026-04-09 10:30:00+00:00,1.3346,1.3346,1.3346,1.3346,1.3346,0.0,0,,,
2026-04-09 10:45:00+00:00,1.3346,1.3346,1.3346,1.3346,1.3346,0.0,0,,,
2026-04-09 11:00:00+00:00,1.3325,1.3332,1.3325,1.3328,1.3328,8956.1,7,,,
2026-04-09 11:15:00+00:00,1.3328,1.3328,1.33,1.33,1.33,6019.5,7,,,
2026-04-09 11:30:00+00:00,1.33,1.33,1.33,1.33,1.33,0.0,0,,,
2026-04-09 11:45:00+00:00,1.3283,1.3284,1.3259,1.3263,1.3263,6031.1,5,,,
2026-04-09 12:00:00+00:00,1.3263,1.3263,1.3263,1.3263,1.3263,0.0,0,,,
2026-04-09 12:15:00+00:00,1.3263,1.3263,1.3263,1.3263,1.3263,0.0,0,,,
2026-04-09 12:30:00+00:00,1.3263,1.3263,1.3263,1.3263,1.3263,0.0,0,,,
2026-04-09 12:45:00+00:00,1.3263,1.3263,1.3263,1.3263,1.3263,0.0,0,,,
2026-04-09 13:00:00+00:00,1.3306,1.3306,1.3304,1.3304,1.3304,743.8,4,,,
2026-04-09 13:15:00+00:00,1.33,1.33,1.33,1.33,1.33,375.9,1,,,
2026-04-09 13:30:00+00:00,1.33,1.3301,1.33,1.33,1.33,193607.6,81,,,
2026-04-09 13:45:00+00:00,1.33,1.3312,1.33,1.3312,1.3312,514138.4,312,,,
2026-04-09 14:00:00+00:00,1.3304,1.3304,1.33,1.33,1.33,73637.4,37,,,
2026-04-09 14:15:00+00:00,1.3301,1.3301,1.324,1.324,1.324,9320.9,8,,,
2026-04-09 14:30:00+00:00,1.3238,1.3238,1.3237,1.3237,1.3237,234.2,2,,,
2026-04-09 14:45:00+00:00,1.3237,1.3237,1.3237,1.3237,1.3237,0.0,0,,,
2026-04-09 15:00:00+00:00,1.3329,1.3329,1.3322,1.3322,1.3322,16.1,2,,,
